dataset,partition_type,partition_bin,instance_count,ranking_safe_instance_count,ranking_safe_pct_has_safe,ranking_safe_pct_no_safe,ranking_safe_unconditional_pct_w_0.05,ranking_safe_pct_w_0.05,ranking_safe_conditional_pct_w_0.05,ranking_safe_unconditional_pct_w_0.1,ranking_safe_pct_w_0.1,ranking_safe_conditional_pct_w_0.1,ranking_safe_unconditional_pct_w_0.3,ranking_safe_pct_w_0.3,ranking_safe_conditional_pct_w_0.3,ranking_safe_unconditional_pct_w_0.5,ranking_safe_pct_w_0.5,ranking_safe_conditional_pct_w_0.5,ranking_safe_unconditional_pct_w_1.0,ranking_safe_pct_w_1.0,ranking_safe_conditional_pct_w_1.0,recall_safe_instance_count,recall_safe_pct_has_safe,recall_safe_pct_no_safe,recall_safe_unconditional_pct_w_0.05,recall_safe_pct_w_0.05,recall_safe_conditional_pct_w_0.05,recall_safe_unconditional_pct_w_0.1,recall_safe_pct_w_0.1,recall_safe_conditional_pct_w_0.1,recall_safe_unconditional_pct_w_0.3,recall_safe_pct_w_0.3,recall_safe_conditional_pct_w_0.3,recall_safe_unconditional_pct_w_0.5,recall_safe_pct_w_0.5,recall_safe_conditional_pct_w_0.5,recall_safe_unconditional_pct_w_1.0,recall_safe_pct_w_1.0,recall_safe_conditional_pct_w_1.0
fiqa,idf_decile,D5,374,159,42.513368983957214,57.48663101604278,0.0,0.0,0.0,1.06951871657754,1.06951871657754,2.515723270440252,5.88235294117647,5.88235294117647,13.836477987421384,10.427807486631016,10.427807486631016,24.528301886792452,25.13368983957219,25.13368983957219,59.11949685534591,55,14.705882352941178,85.29411764705883,0.0,0.0,0.0,0.8021390374331552,0.8021390374331552,5.454545454545454,5.347593582887701,5.347593582887701,36.36363636363637,3.7433155080213902,3.7433155080213902,25.454545454545453,4.81283422459893,4.81283422459893,32.72727272727273
fiqa,idf_decile,D6,299,137,45.819397993311036,54.18060200668896,0.33444816053511706,0.33444816053511706,0.7299270072992701,1.6722408026755853,1.6722408026755853,3.64963503649635,6.354515050167224,6.354515050167224,13.86861313868613,12.37458193979933,12.37458193979933,27.00729927007299,25.08361204013378,25.08361204013378,54.74452554744526,57,19.063545150501675,80.93645484949833,0.0,0.0,0.0,1.3377926421404682,1.3377926421404682,7.017543859649122,4.013377926421405,4.013377926421405,21.052631578947366,4.682274247491638,4.682274247491638,24.561403508771928,9.03010033444816,9.03010033444816,47.368421052631575
fiqa,idf_decile,D7,265,97,36.60377358490566,63.39622641509434,0.37735849056603776,0.37735849056603776,1.0309278350515463,0.37735849056603776,0.37735849056603776,1.0309278350515463,3.3962264150943398,3.3962264150943398,9.278350515463918,9.433962264150944,9.433962264150944,25.773195876288657,23.0188679245283,23.0188679245283,62.88659793814433,42,15.849056603773585,84.15094339622642,0.37735849056603776,0.37735849056603776,2.380952380952381,1.509433962264151,1.509433962264151,9.523809523809524,3.3962264150943398,3.3962264150943398,21.428571428571427,4.905660377358491,4.905660377358491,30.952380952380953,5.660377358490567,5.660377358490567,35.714285714285715
fiqa,idf_decile,D8,246,119,48.3739837398374,51.6260162601626,0.0,0.0,0.0,0.8130081300813009,0.8130081300813009,1.680672268907563,5.691056910569105,5.691056910569105,11.76470588235294,10.569105691056912,10.569105691056912,21.84873949579832,31.300813008130078,31.300813008130078,64.70588235294117,36,14.634146341463413,85.36585365853658,0.0,0.0,0.0,2.0325203252032518,2.0325203252032518,13.88888888888889,3.6585365853658534,3.6585365853658534,25.0,3.2520325203252036,3.2520325203252036,22.22222222222222,5.691056910569105,5.691056910569105,38.88888888888889
fiqa,idf_decile,D9,222,119,53.6036036036036,46.3963963963964,0.45045045045045046,0.45045045045045046,0.8403361344537815,2.7027027027027026,2.7027027027027026,5.042016806722689,4.954954954954955,4.954954954954955,9.243697478991598,12.162162162162163,12.162162162162163,22.689075630252102,33.33333333333333,33.33333333333333,62.18487394957983,40,18.01801801801802,81.98198198198197,0.0,0.0,0.0,2.7027027027027026,2.7027027027027026,15.0,3.6036036036036037,3.6036036036036037,20.0,3.153153153153153,3.153153153153153,17.5,8.558558558558559,8.558558558558559,47.5
scidocs,df_band,DF=2-5,228,64,28.07017543859649,71.9298245614035,0.0,0.0,0.0,0.0,0.0,0.0,1.7543859649122806,1.7543859649122806,6.25,5.701754385964912,5.701754385964912,20.3125,20.614035087719298,20.614035087719298,73.4375,142,62.28070175438597,37.719298245614034,4.824561403508771,4.824561403508771,7.746478873239436,8.771929824561402,8.771929824561402,14.084507042253522,10.964912280701753,10.964912280701753,17.6056338028169,13.596491228070176,13.596491228070176,21.830985915492956,24.12280701754386,24.12280701754386,38.732394366197184
scidocs,df_band,DF=6-20,416,137,32.93269230769231,67.0673076923077,0.0,0.0,0.0,0.2403846153846154,0.2403846153846154,0.7299270072992701,3.8461538461538463,3.8461538461538463,11.678832116788321,3.6057692307692304,3.6057692307692304,10.948905109489052,25.240384615384613,25.240384615384613,76.64233576642336,174,41.82692307692308,58.17307692307693,5.528846153846153,5.528846153846153,13.218390804597702,4.086538461538462,4.086538461538462,9.770114942528735,7.211538461538461,7.211538461538461,17.24137931034483,8.89423076923077,8.89423076923077,21.26436781609195,16.105769230769234,16.105769230769234,38.50574712643678
scidocs,df_band,DF>20_rel<0.1%,103,35,33.980582524271846,66.01941747572816,0.0,0.0,0.0,0.0,0.0,0.0,6.796116504854369,6.796116504854369,20.0,1.9417475728155338,1.9417475728155338,5.714285714285714,25.24271844660194,25.24271844660194,74.28571428571429,39,37.86407766990291,62.13592233009708,3.8834951456310676,3.8834951456310676,10.256410256410255,1.9417475728155338,1.9417475728155338,5.128205128205128,6.796116504854369,6.796116504854369,17.94871794871795,16.50485436893204,16.50485436893204,43.58974358974359,8.737864077669903,8.737864077669903,23.076923076923077
scidocs,df_band,DF>20_rel>1%,7640,1296,16.963350785340314,83.03664921465969,0.09162303664921466,0.09162303664921466,0.5401234567901234,0.4319371727748691,0.4319371727748691,2.5462962962962963,1.7408376963350785,1.7408376963350785,10.262345679012345,2.7094240837696333,2.7094240837696333,15.972222222222221,11.989528795811518,11.989528795811518,70.67901234567901,1471,19.25392670157068,80.74607329842932,2.513089005235602,2.513089005235602,13.052345343303875,1.0994764397905759,1.0994764397905759,5.710401087695445,3.848167539267016,3.848167539267016,19.986403806934057,4.018324607329843,4.018324607329843,20.87015635622026,7.774869109947644,7.774869109947644,40.380693405846365
scidocs,df_band,DF>20_rel_0.1-1%,2219,546,24.605678233438486,75.39432176656152,0.04506534474988734,0.04506534474988734,0.18315018315018314,0.135196034249662,0.135196034249662,0.5494505494505495,2.9292474087426768,2.9292474087426768,11.904761904761903,2.6137899954934656,2.6137899954934656,10.622710622710622,18.882379450202794,18.882379450202794,76.73992673992674,757,34.114465975664714,65.88553402433529,4.146011716989635,4.146011716989635,12.15323645970938,1.2167643082469581,1.2167643082469581,3.5667107001321003,8.066696710229833,8.066696710229833,23.645970937912814,5.813429472735467,5.813429472735467,17.040951122853368,14.87156376746282,14.87156376746282,43.59313077939234
