stage,config_id,dataset,category,model_family,display_name,params,num_queries,strict_10,strict_20,strict_30,strict_50,complete_10,complete_20,complete_30,complete_50,doc_rec_10,doc_rec_20,doc_rec_30,doc_rec_50,prec_10,prec_20,prec_30,prec_50,mrr_10,latency_p50_ms,latency_mean_ms,latency_p95_ms,tti_s,vram_gb,avg_anchors,avg_synonyms,starved_aspects_mean
stage2,gate_dtau_+0.20__beta_1.0__single,multihop_rag_doc_level,Edge-RAG,v7,"Gate d_tau=+0.20 (beta=1.0, single)","delta_tau=0.2, beta=1.0, gate=single",248,98.92,99.46,99.46,100.0,61.83,82.8,89.78,95.7,84.01,93.28,95.88,98.43,21.45,12.07,8.3,5.12,0.8217,29.21,29.57,36.42,0.0,0.0,27.85,3467.63,1.13
stage2,gate_dtau_+0.25__beta_1.0__single,multihop_rag_doc_level,Edge-RAG,v7,"Gate d_tau=+0.25 (beta=1.0, single)","delta_tau=0.25, beta=1.0, gate=single",248,98.92,99.46,99.46,99.46,62.9,84.41,89.25,95.16,84.36,93.73,95.47,97.98,21.56,12.12,8.26,5.1,0.822,26.88,27.58,33.83,0.0,0.0,27.85,2874.1,2.74
stage2,gate_beta_0.00__dtau_0.0__single,multihop_rag_doc_level,Edge-RAG,v7,"Gate beta=0.00 (d_tau=0.0, single)","beta=0.0, delta_tau=0.0, gate=single",248,98.92,99.46,99.46,100.0,61.29,83.87,89.25,94.09,83.2,93.59,95.7,97.85,21.18,12.1,8.26,5.09,0.808,31.16,31.34,33.83,0.0,0.0,27.85,119.7,2.02
stage2,gate_beta_0.50__dtau_0.0__single,multihop_rag_doc_level,Edge-RAG,v7,"Gate beta=0.50 (d_tau=0.0, single)","beta=0.5, delta_tau=0.0, gate=single",248,98.92,99.46,99.46,100.0,61.83,83.87,89.78,95.16,84.01,93.55,96.06,98.25,21.45,12.1,8.3,5.11,0.8309,32.82,32.9,35.44,0.0,0.0,27.85,405.23,0.17
stage2,gate_beta_0.65__dtau_0.0__single,multihop_rag_doc_level,Edge-RAG,v7,"Gate beta=0.65 (d_tau=0.0, single)","beta=0.65, delta_tau=0.0, gate=single",248,98.92,99.46,99.46,100.0,63.44,84.41,90.32,95.7,84.5,93.73,96.01,98.43,21.56,12.12,8.3,5.12,0.8329,36.26,36.28,40.33,0.0,0.0,27.85,1276.39,0.0
stage2,gate_beta_1.00__dtau_0.0__single,multihop_rag_doc_level,Edge-RAG,v7,"Gate beta=1.00 (d_tau=0.0, single)","beta=1.0, delta_tau=0.0, gate=single",248,98.92,99.46,99.46,100.0,63.44,84.95,90.32,95.7,84.5,93.91,96.01,98.43,21.56,12.15,8.3,5.12,0.8276,54.52,55.31,68.68,0.0,0.0,27.85,13567.78,0.0
stage2,gate_variant_single__dtau_0.0__beta_1.0,multihop_rag_doc_level,Edge-RAG,v7,Gate Variant: single,"gate_variant=single, delta_tau=0.0, beta=1.0",248,98.92,99.46,99.46,100.0,63.44,84.95,90.32,95.7,84.5,93.91,96.01,98.43,21.56,12.15,8.3,5.12,0.8276,55.47,55.36,68.73,0.0,0.0,27.85,13567.78,0.0
stage2,gate_variant_two_gate__dtau_0.0__beta_1.0,multihop_rag_doc_level,Edge-RAG,v7,Gate Variant: two_gate,"gate_variant=two_gate, delta_tau=0.0, beta=1.0",248,98.92,99.46,99.46,100.0,63.44,84.95,90.32,95.7,84.5,93.91,96.01,98.43,21.56,12.15,8.3,5.12,0.8302,51.95,52.14,62.59,0.0,0.0,27.85,7422.03,0.0
stage2,gate_variant_soft_reweight__dtau_0.0__beta_1.0,multihop_rag_doc_level,Edge-RAG,v7,Gate Variant: soft_reweight,"gate_variant=soft_reweight, delta_tau=0.0, beta=1.0",248,98.92,99.46,99.46,100.0,63.44,84.95,90.32,95.7,84.5,93.91,96.01,98.43,21.56,12.15,8.3,5.12,0.8275,69.45,70.24,84.89,0.0,0.0,27.85,13567.78,0.0
stage2,gate_dtau_-0.25__beta_1.0__single,financebench_doc_level,Edge-RAG,v7,"Gate d_tau=-0.25 (beta=1.0, single)","delta_tau=-0.25, beta=1.0, gate=single",150,54.0,62.67,70.67,74.67,49.33,57.33,64.0,67.33,51.44,59.78,67.11,71.0,6.27,3.67,2.71,1.75,0.312,99.79,111.32,188.35,0.0,0.0,16.58,38962.18,0.0
stage2,gate_dtau_-0.20__beta_1.0__single,financebench_doc_level,Edge-RAG,v7,"Gate d_tau=-0.20 (beta=1.0, single)","delta_tau=-0.2, beta=1.0, gate=single",150,54.0,62.67,70.67,74.67,49.33,57.33,64.0,67.33,51.44,59.78,67.11,71.0,6.27,3.67,2.71,1.75,0.3114,97.38,108.72,180.82,0.0,0.0,16.58,37881.09,0.0
stage2,gate_dtau_-0.15__beta_1.0__single,financebench_doc_level,Edge-RAG,v7,"Gate d_tau=-0.15 (beta=1.0, single)","delta_tau=-0.15, beta=1.0, gate=single",150,54.0,62.67,70.67,74.67,49.33,57.33,64.0,67.33,51.44,59.78,67.11,71.0,6.27,3.67,2.71,1.75,0.3126,93.22,105.41,175.44,0.0,0.0,16.58,36127.83,0.0
stage2,gate_dtau_-0.10__beta_1.0__single,financebench_doc_level,Edge-RAG,v7,"Gate d_tau=-0.10 (beta=1.0, single)","delta_tau=-0.1, beta=1.0, gate=single",150,54.0,62.67,70.67,74.67,49.33,57.33,64.0,67.33,51.44,59.78,67.11,71.0,6.27,3.67,2.71,1.75,0.3131,89.15,99.43,166.71,0.0,0.0,16.58,33073.85,0.0
stage2,gate_dtau_-0.05__beta_1.0__single,financebench_doc_level,Edge-RAG,v7,"Gate d_tau=-0.05 (beta=1.0, single)","delta_tau=-0.05, beta=1.0, gate=single",150,54.0,62.67,70.67,74.67,49.33,57.33,64.0,67.33,51.44,59.78,67.11,71.0,6.27,3.67,2.71,1.75,0.3126,76.62,86.92,143.95,0.0,0.0,16.58,27120.62,0.0
stage2,gate_dtau_+0.00__beta_1.0__single,financebench_doc_level,Edge-RAG,v7,"Gate d_tau=+0.00 (beta=1.0, single)","delta_tau=0.0, beta=1.0, gate=single",150,54.0,62.67,70.67,74.67,49.33,57.33,64.0,67.33,51.44,59.78,67.11,71.0,6.27,3.67,2.71,1.75,0.313,60.31,66.23,104.36,0.0,0.0,16.58,18134.34,0.0
stage2,gate_dtau_+0.05__beta_1.0__single,financebench_doc_level,Edge-RAG,v7,"Gate d_tau=+0.05 (beta=1.0, single)","delta_tau=0.05, beta=1.0, gate=single",150,54.0,62.67,70.67,74.67,49.33,57.33,64.0,67.33,51.44,59.78,67.11,71.0,6.27,3.67,2.71,1.75,0.3152,45.74,49.31,76.44,0.0,0.0,16.58,10869.41,0.0
stage2,gate_dtau_+0.10__beta_1.0__single,financebench_doc_level,Edge-RAG,v7,"Gate d_tau=+0.10 (beta=1.0, single)","delta_tau=0.1, beta=1.0, gate=single",150,54.0,62.67,70.0,74.67,49.33,57.33,63.33,67.33,51.44,59.78,66.44,71.0,6.27,3.67,2.69,1.75,0.3112,38.67,40.11,57.74,0.0,0.0,16.58,6984.63,0.0
stage2,gate_dtau_+0.15__beta_1.0__single,financebench_doc_level,Edge-RAG,v7,"Gate d_tau=+0.15 (beta=1.0, single)","delta_tau=0.15, beta=1.0, gate=single",150,54.67,65.33,72.0,76.0,50.0,58.67,64.67,69.33,52.11,61.78,68.11,72.67,6.33,3.77,2.76,1.79,0.3094,33.57,34.5,49.4,0.0,0.0,16.58,4787.34,0.16
stage2,gate_dtau_+0.20__beta_1.0__single,financebench_doc_level,Edge-RAG,v7,"Gate d_tau=+0.20 (beta=1.0, single)","delta_tau=0.2, beta=1.0, gate=single",150,56.0,64.67,72.67,76.67,50.67,58.67,66.0,70.0,53.11,61.44,69.11,73.33,6.47,3.77,2.82,1.81,0.3152,30.15,30.71,42.63,0.0,0.0,16.58,3427.83,1.17
stage2,gate_dtau_+0.25__beta_1.0__single,financebench_doc_level,Edge-RAG,v7,"Gate d_tau=+0.25 (beta=1.0, single)","delta_tau=0.25, beta=1.0, gate=single",150,56.0,65.33,73.33,76.0,50.67,60.0,66.67,69.33,53.11,62.44,69.78,72.67,6.53,3.87,2.84,1.8,0.3417,27.16,27.78,37.59,0.0,0.0,16.58,2510.33,2.95
stage2,gate_beta_0.00__dtau_0.0__single,financebench_doc_level,Edge-RAG,v7,"Gate beta=0.00 (d_tau=0.0, single)","beta=0.0, delta_tau=0.0, gate=single",150,56.67,65.33,72.67,78.0,51.33,60.0,66.0,71.33,53.78,62.44,69.11,74.67,6.47,3.8,2.8,1.84,0.3304,30.69,31.62,36.68,0.0,0.0,16.58,704.13,0.01
stage2,gate_beta_0.50__dtau_0.0__single,financebench_doc_level,Edge-RAG,v7,"Gate beta=0.50 (d_tau=0.0, single)","beta=0.5, delta_tau=0.0, gate=single",150,54.67,64.0,70.67,75.33,49.33,58.67,64.0,68.0,51.78,61.11,67.11,71.67,6.33,3.73,2.71,1.76,0.3217,34.35,36.79,49.97,0.0,0.0,16.58,2110.67,0.0
stage2,gate_beta_0.65__dtau_0.0__single,financebench_doc_level,Edge-RAG,v7,"Gate beta=0.65 (d_tau=0.0, single)","beta=0.65, delta_tau=0.0, gate=single",150,54.0,63.33,70.67,74.67,49.33,58.0,64.0,67.33,51.44,60.44,67.11,71.0,6.27,3.7,2.71,1.75,0.3197,41.43,44.59,63.11,0.0,0.0,16.58,4581.67,0.0
stage2,gate_beta_1.00__dtau_0.0__single,financebench_doc_level,Edge-RAG,v7,"Gate beta=1.00 (d_tau=0.0, single)","beta=1.0, delta_tau=0.0, gate=single",150,54.0,62.67,70.67,74.67,49.33,57.33,64.0,67.33,51.44,59.78,67.11,71.0,6.27,3.67,2.71,1.75,0.313,61.68,66.49,104.51,0.0,0.0,16.58,18134.34,0.0
stage2,gate_variant_single__dtau_0.0__beta_1.0,financebench_doc_level,Edge-RAG,v7,Gate Variant: single,"gate_variant=single, delta_tau=0.0, beta=1.0",150,54.0,62.67,70.67,74.67,49.33,57.33,64.0,67.33,51.44,59.78,67.11,71.0,6.27,3.67,2.71,1.75,0.313,60.37,68.35,104.35,0.0,0.0,16.58,18134.34,0.0
stage2,gate_variant_two_gate__dtau_0.0__beta_1.0,financebench_doc_level,Edge-RAG,v7,Gate Variant: two_gate,"gate_variant=two_gate, delta_tau=0.0, beta=1.0",150,54.0,62.67,70.67,74.67,49.33,57.33,64.0,67.33,51.44,59.78,67.11,71.0,6.27,3.67,2.71,1.75,0.313,60.35,68.42,110.48,0.0,0.0,16.58,13967.38,0.0
stage2,gate_variant_soft_reweight__dtau_0.0__beta_1.0,financebench_doc_level,Edge-RAG,v7,Gate Variant: soft_reweight,"gate_variant=soft_reweight, delta_tau=0.0, beta=1.0",150,54.0,62.67,70.67,74.67,49.33,57.33,64.0,67.33,51.44,59.78,67.11,71.0,6.27,3.67,2.71,1.75,0.3125,73.53,81.11,123.92,0.0,0.0,16.58,18134.34,0.0
stage2,gate_dtau_-0.25__beta_1.0__single,bright_economics_doc_level,Edge-RAG,v7,"Gate d_tau=-0.25 (beta=1.0, single)","delta_tau=-0.25, beta=1.0, gate=single",103,20.39,28.16,30.1,40.78,8.74,12.62,12.62,14.56,11.84,16.75,18.04,24.1,3.4,2.96,2.52,2.23,0.0598,264.48,294.21,526.69,0.0,0.0,55.19,119133.65,0.0
stage2,gate_dtau_-0.20__beta_1.0__single,bright_economics_doc_level,Edge-RAG,v7,"Gate d_tau=-0.20 (beta=1.0, single)","delta_tau=-0.2, beta=1.0, gate=single",103,20.39,28.16,30.1,40.78,8.74,12.62,12.62,14.56,11.84,16.75,18.04,24.1,3.4,2.96,2.52,2.23,0.0598,244.41,269.79,475.28,0.0,0.0,55.19,105991.46,0.0
stage2,gate_dtau_-0.15__beta_1.0__single,bright_economics_doc_level,Edge-RAG,v7,"Gate d_tau=-0.15 (beta=1.0, single)","delta_tau=-0.15, beta=1.0, gate=single",103,20.39,28.16,30.1,40.78,8.74,12.62,12.62,14.56,11.84,16.75,18.04,24.1,3.4,2.96,2.52,2.23,0.0598,204.13,228.23,409.27,0.0,0.0,55.19,86356.45,0.0
stage2,gate_dtau_-0.10__beta_1.0__single,bright_economics_doc_level,Edge-RAG,v7,"Gate d_tau=-0.10 (beta=1.0, single)","delta_tau=-0.1, beta=1.0, gate=single",103,20.39,28.16,30.1,40.78,8.74,12.62,12.62,14.56,11.84,16.75,18.04,24.1,3.4,2.96,2.52,2.23,0.0602,154.53,173.2,303.86,0.0,0.0,55.19,60843.39,0.0
stage2,gate_dtau_-0.05__beta_1.0__single,bright_economics_doc_level,Edge-RAG,v7,"Gate d_tau=-0.05 (beta=1.0, single)","delta_tau=-0.05, beta=1.0, gate=single",103,20.39,28.16,30.1,40.78,8.74,12.62,12.62,14.56,11.84,16.75,18.2,24.1,3.4,2.96,2.56,2.23,0.0602,103.33,115.75,199.73,0.0,0.0,55.19,34865.0,0.0
stage2,gate_dtau_+0.00__beta_1.0__single,bright_economics_doc_level,Edge-RAG,v7,"Gate d_tau=+0.00 (beta=1.0, single)","delta_tau=0.0, beta=1.0, gate=single",103,20.39,28.16,30.1,40.78,8.74,12.62,12.62,14.56,11.84,16.75,18.2,24.1,3.4,2.96,2.56,2.23,0.0603,69.29,76.35,118.53,0.0,0.0,55.19,16399.77,0.0
stage2,gate_dtau_+0.05__beta_1.0__single,bright_economics_doc_level,Edge-RAG,v7,"Gate d_tau=+0.05 (beta=1.0, single)","delta_tau=0.05, beta=1.0, gate=single",103,20.39,28.16,30.1,40.78,8.74,12.62,12.62,14.56,11.76,16.75,18.53,24.2,3.3,2.96,2.59,2.23,0.0602,51.38,55.57,82.46,0.0,0.0,55.19,7065.64,0.0
stage2,gate_dtau_+0.10__beta_1.0__single,bright_economics_doc_level,Edge-RAG,v7,"Gate d_tau=+0.10 (beta=1.0, single)","delta_tau=0.1, beta=1.0, gate=single",103,20.39,28.16,31.07,39.81,8.74,12.62,12.62,14.56,11.76,16.83,19.01,23.95,3.3,3.01,2.62,2.21,0.0591,42.17,47.93,64.0,0.0,0.0,55.19,3046.0,0.14
stage2,gate_dtau_+0.15__beta_1.0__single,bright_economics_doc_level,Edge-RAG,v7,"Gate d_tau=+0.15 (beta=1.0, single)","delta_tau=0.15, beta=1.0, gate=single",103,21.36,29.13,31.07,39.81,8.74,12.62,12.62,14.56,11.4,17.14,19.03,23.95,3.2,3.01,2.65,2.21,0.0603,38.16,39.98,57.75,0.0,0.0,55.19,1349.32,1.59
stage2,gate_dtau_+0.20__beta_1.0__single,bright_economics_doc_level,Edge-RAG,v7,"Gate d_tau=+0.20 (beta=1.0, single)","delta_tau=0.2, beta=1.0, gate=single",103,23.3,29.13,32.04,42.72,9.71,11.65,13.59,14.56,12.41,16.75,20.0,24.76,3.4,2.91,2.72,2.33,0.0729,34.71,37.1,52.04,0.0,0.0,55.19,625.59,5.23
stage2,gate_dtau_+0.25__beta_1.0__single,bright_economics_doc_level,Edge-RAG,v7,"Gate d_tau=+0.25 (beta=1.0, single)","delta_tau=0.25, beta=1.0, gate=single",103,25.24,29.13,32.04,44.66,9.71,11.65,12.62,14.56,13.1,16.47,19.7,25.22,3.69,2.91,2.75,2.54,0.081,32.55,34.82,49.09,0.0,0.0,55.19,296.91,10.88
stage2,gate_beta_0.00__dtau_0.0__single,bright_economics_doc_level,Edge-RAG,v7,"Gate beta=0.00 (d_tau=0.0, single)","beta=0.0, delta_tau=0.0, gate=single",103,19.42,27.18,30.1,39.81,8.74,11.65,12.62,14.56,11.24,15.64,17.94,23.85,3.01,2.77,2.46,2.21,0.0586,48.77,51.17,72.4,0.0,0.0,55.19,1152.13,0.0
stage2,gate_beta_0.50__dtau_0.0__single,bright_economics_doc_level,Edge-RAG,v7,"Gate beta=0.50 (d_tau=0.0, single)","beta=0.5, delta_tau=0.0, gate=single",103,20.39,28.16,30.1,39.81,8.74,12.62,12.62,14.56,11.76,16.83,18.19,23.85,3.3,3.01,2.52,2.21,0.0603,50.36,51.88,75.67,0.0,0.0,55.19,954.86,0.5
stage2,gate_beta_0.65__dtau_0.0__single,bright_economics_doc_level,Edge-RAG,v7,"Gate beta=0.65 (d_tau=0.0, single)","beta=0.65, delta_tau=0.0, gate=single",103,20.39,28.16,30.1,39.81,8.74,12.62,12.62,14.56,11.76,16.83,18.2,23.95,3.3,3.01,2.56,2.21,0.0601,53.93,55.53,76.4,0.0,0.0,55.19,2019.42,0.03
stage2,gate_beta_1.00__dtau_0.0__single,bright_economics_doc_level,Edge-RAG,v7,"Gate beta=1.00 (d_tau=0.0, single)","beta=1.0, delta_tau=0.0, gate=single",103,20.39,28.16,30.1,40.78,8.74,12.62,12.62,14.56,11.84,16.75,18.2,24.1,3.4,2.96,2.56,2.23,0.0603,72.67,76.33,124.38,0.0,0.0,55.19,16399.77,0.0
stage2,gate_variant_single__dtau_0.0__beta_1.0,bright_economics_doc_level,Edge-RAG,v7,Gate Variant: single,"gate_variant=single, delta_tau=0.0, beta=1.0",103,20.39,28.16,30.1,40.78,8.74,12.62,12.62,14.56,11.84,16.75,18.2,24.1,3.4,2.96,2.56,2.23,0.0603,70.34,76.4,114.64,0.0,0.0,55.19,16399.77,0.0
stage2,gate_variant_two_gate__dtau_0.0__beta_1.0,bright_economics_doc_level,Edge-RAG,v7,Gate Variant: two_gate,"gate_variant=two_gate, delta_tau=0.0, beta=1.0",103,20.39,28.16,30.1,40.78,8.74,12.62,12.62,14.56,11.84,16.75,18.2,24.1,3.4,2.96,2.56,2.23,0.0599,72.25,76.33,116.55,0.0,0.0,55.19,10687.66,0.0
stage2,gate_variant_soft_reweight__dtau_0.0__beta_1.0,bright_economics_doc_level,Edge-RAG,v7,Gate Variant: soft_reweight,"gate_variant=soft_reweight, delta_tau=0.0, beta=1.0",103,20.39,28.16,30.1,40.78,8.74,12.62,12.62,14.56,11.84,16.75,18.2,24.1,3.4,2.96,2.56,2.23,0.0603,85.43,91.77,132.88,0.0,0.0,55.19,16399.77,0.0
stage2,gate_dtau_-0.25__beta_1.0__single,bright_stackoverflow_doc_level,Edge-RAG,v7,"Gate d_tau=-0.25 (beta=1.0, single)","delta_tau=-0.25, beta=1.0, gate=single",117,18.8,26.5,29.91,38.46,4.27,10.26,11.97,17.95,9.26,16.83,20.02,27.69,3.16,2.78,2.34,2.09,0.0813,337.13,385.93,778.35,0.0,0.0,67.49,153218.0,0.0
stage2,gate_dtau_-0.20__beta_1.0__single,bright_stackoverflow_doc_level,Edge-RAG,v7,"Gate d_tau=-0.20 (beta=1.0, single)","delta_tau=-0.2, beta=1.0, gate=single",117,18.8,26.5,29.91,38.46,4.27,10.26,11.97,17.95,9.26,16.85,20.02,27.72,3.16,2.82,2.34,2.09,0.0803,325.08,368.78,750.62,0.0,0.0,67.49,143210.92,0.0
stage2,gate_dtau_-0.15__beta_1.0__single,bright_stackoverflow_doc_level,Edge-RAG,v7,"Gate d_tau=-0.15 (beta=1.0, single)","delta_tau=-0.15, beta=1.0, gate=single",117,19.66,26.5,29.91,38.46,5.13,10.26,11.97,17.95,10.12,16.85,20.02,27.69,3.25,2.82,2.34,2.09,0.0832,295.27,337.62,694.52,0.0,0.0,67.49,127558.35,0.0
stage2,gate_dtau_-0.10__beta_1.0__single,bright_stackoverflow_doc_level,Edge-RAG,v7,"Gate d_tau=-0.10 (beta=1.0, single)","delta_tau=-0.1, beta=1.0, gate=single",117,19.66,26.5,29.91,38.46,5.13,10.26,11.97,17.95,10.12,16.85,20.02,27.68,3.25,2.82,2.34,2.07,0.0811,251.84,286.67,591.12,0.0,0.0,67.49,103245.46,0.0
stage2,gate_dtau_-0.05__beta_1.0__single,bright_stackoverflow_doc_level,Edge-RAG,v7,"Gate d_tau=-0.05 (beta=1.0, single)","delta_tau=-0.05, beta=1.0, gate=single",117,18.8,26.5,29.91,38.46,5.13,10.26,11.97,17.95,9.69,16.85,20.02,27.89,3.16,2.82,2.34,2.14,0.0818,183.0,211.43,423.39,0.0,0.0,67.49,69364.45,0.0
stage2,gate_dtau_+0.00__beta_1.0__single,bright_stackoverflow_doc_level,Edge-RAG,v7,"Gate d_tau=+0.00 (beta=1.0, single)","delta_tau=0.0, beta=1.0, gate=single",117,18.8,27.35,30.77,38.46,5.13,10.26,11.97,17.95,9.69,17.27,20.45,27.84,3.16,2.86,2.36,2.1,0.0798,125.52,136.63,248.97,0.0,0.0,67.49,36737.43,0.0
stage2,gate_dtau_+0.05__beta_1.0__single,bright_stackoverflow_doc_level,Edge-RAG,v7,"Gate d_tau=+0.05 (beta=1.0, single)","delta_tau=0.05, beta=1.0, gate=single",117,18.8,27.35,30.77,38.46,5.13,10.26,11.97,17.95,9.69,17.26,20.45,27.85,3.16,2.82,2.36,2.12,0.082,85.41,94.42,151.68,0.0,0.0,67.49,17483.97,0.0
stage2,gate_dtau_+0.10__beta_1.0__single,bright_stackoverflow_doc_level,Edge-RAG,v7,"Gate d_tau=+0.10 (beta=1.0, single)","delta_tau=0.1, beta=1.0, gate=single",117,19.66,27.35,30.77,39.32,5.13,11.11,12.82,18.8,9.9,17.93,21.01,28.47,3.33,2.99,2.45,2.17,0.0854,66.73,75.02,123.47,0.0,0.0,67.49,8681.15,0.09
stage2,gate_dtau_+0.15__beta_1.0__single,bright_stackoverflow_doc_level,Edge-RAG,v7,"Gate d_tau=+0.15 (beta=1.0, single)","delta_tau=0.15, beta=1.0, gate=single",117,19.66,28.21,32.48,41.03,5.13,11.11,12.82,18.8,9.9,18.19,21.35,29.59,3.33,3.08,2.51,2.36,0.0847,56.15,61.44,95.9,0.0,0.0,67.49,4494.69,3.9
stage2,gate_dtau_+0.20__beta_1.0__single,bright_stackoverflow_doc_level,Edge-RAG,v7,"Gate d_tau=+0.20 (beta=1.0, single)","delta_tau=0.2, beta=1.0, gate=single",117,19.66,28.21,34.19,39.32,5.13,11.11,12.82,17.95,10.12,18.17,21.5,28.76,3.5,3.03,2.56,2.34,0.085,50.08,54.89,88.01,0.0,0.0,67.49,2399.97,10.69
stage2,gate_dtau_+0.25__beta_1.0__single,bright_stackoverflow_doc_level,Edge-RAG,v7,"Gate d_tau=+0.25 (beta=1.0, single)","delta_tau=0.25, beta=1.0, gate=single",117,20.51,29.91,34.19,40.17,6.84,11.11,13.68,19.66,11.04,18.64,22.47,29.87,3.5,3.21,2.74,2.36,0.0907,46.33,51.21,79.59,0.0,0.0,67.49,1327.28,15.66
stage2,gate_beta_0.00__dtau_0.0__single,bright_stackoverflow_doc_level,Edge-RAG,v7,"Gate beta=0.00 (d_tau=0.0, single)","beta=0.0, delta_tau=0.0, gate=single",117,18.8,27.35,30.77,38.46,5.13,10.26,11.97,17.95,9.69,17.22,20.31,27.66,3.16,2.78,2.36,2.07,0.0787,60.96,66.94,103.23,0.0,0.0,67.49,3266.06,0.0
stage2,gate_beta_0.50__dtau_0.0__single,bright_stackoverflow_doc_level,Edge-RAG,v7,"Gate beta=0.50 (d_tau=0.0, single)","beta=0.5, delta_tau=0.0, gate=single",117,18.8,27.35,31.62,38.46,5.13,10.26,11.97,17.95,9.69,17.4,20.73,27.77,3.16,2.86,2.39,2.1,0.0806,67.81,73.13,116.58,0.0,0.0,67.49,4549.77,0.05
stage2,gate_beta_0.65__dtau_0.0__single,bright_stackoverflow_doc_level,Edge-RAG,v7,"Gate beta=0.65 (d_tau=0.0, single)","beta=0.65, delta_tau=0.0, gate=single",117,18.8,27.35,30.77,38.46,5.13,10.26,11.97,17.95,9.69,17.43,20.31,27.84,3.16,2.86,2.36,2.1,0.0799,74.76,83.13,130.09,0.0,0.0,67.49,8439.02,0.0
stage2,gate_beta_1.00__dtau_0.0__single,bright_stackoverflow_doc_level,Edge-RAG,v7,"Gate beta=1.00 (d_tau=0.0, single)","beta=1.0, delta_tau=0.0, gate=single",117,18.8,27.35,30.77,38.46,5.13,10.26,11.97,17.95,9.69,17.27,20.45,27.84,3.16,2.86,2.36,2.1,0.0798,126.51,135.07,247.21,0.0,0.0,67.49,36737.43,0.0
stage2,gate_variant_single__dtau_0.0__beta_1.0,bright_stackoverflow_doc_level,Edge-RAG,v7,Gate Variant: single,"gate_variant=single, delta_tau=0.0, beta=1.0",117,18.8,27.35,30.77,38.46,5.13,10.26,11.97,17.95,9.69,17.27,20.45,27.84,3.16,2.86,2.36,2.1,0.0798,124.14,135.22,250.76,0.0,0.0,67.49,36737.43,0.0
stage2,gate_variant_two_gate__dtau_0.0__beta_1.0,bright_stackoverflow_doc_level,Edge-RAG,v7,Gate Variant: two_gate,"gate_variant=two_gate, delta_tau=0.0, beta=1.0",117,18.8,27.35,30.77,38.46,5.13,10.26,11.97,17.95,9.69,17.27,20.45,27.85,3.16,2.86,2.36,2.12,0.0808,125.63,138.19,255.17,0.0,0.0,67.49,31404.56,0.0
stage2,gate_variant_soft_reweight__dtau_0.0__beta_1.0,bright_stackoverflow_doc_level,Edge-RAG,v7,Gate Variant: soft_reweight,"gate_variant=soft_reweight, delta_tau=0.0, beta=1.0",117,18.8,27.35,30.77,38.46,5.13,10.26,11.97,17.95,9.69,17.26,20.45,27.84,3.16,2.82,2.36,2.1,0.0815,139.83,153.88,281.25,0.0,0.0,67.49,36737.43,0.0
stage2,gate_dtau_-0.25__beta_1.0__single,bright_robotics_doc_level,Edge-RAG,v7,"Gate d_tau=-0.25 (beta=1.0, single)","delta_tau=-0.25, beta=1.0, gate=single",101,14.85,23.76,29.7,37.62,7.92,8.91,13.86,16.83,9.35,12.74,18.83,23.62,1.49,1.49,1.62,1.45,0.0433,383.83,531.1,1508.4,0.0,0.0,86.98,211041.65,0.0
stage2,gate_dtau_-0.20__beta_1.0__single,bright_robotics_doc_level,Edge-RAG,v7,"Gate d_tau=-0.20 (beta=1.0, single)","delta_tau=-0.2, beta=1.0, gate=single",101,14.85,23.76,29.7,37.62,7.92,8.91,13.86,16.83,9.35,12.74,18.83,23.62,1.49,1.49,1.62,1.45,0.0433,376.19,518.59,1466.12,0.0,0.0,86.98,202868.5,0.0
stage2,gate_dtau_-0.15__beta_1.0__single,bright_robotics_doc_level,Edge-RAG,v7,"Gate d_tau=-0.15 (beta=1.0, single)","delta_tau=-0.15, beta=1.0, gate=single",101,14.85,23.76,29.7,37.62,7.92,8.91,13.86,16.83,9.35,12.74,18.83,23.62,1.49,1.49,1.62,1.45,0.0433,351.23,484.58,1416.3,0.0,0.0,86.98,185968.2,0.0
stage2,gate_dtau_-0.10__beta_1.0__single,bright_robotics_doc_level,Edge-RAG,v7,"Gate d_tau=-0.10 (beta=1.0, single)","delta_tau=-0.1, beta=1.0, gate=single",101,14.85,23.76,29.7,37.62,7.92,8.91,13.86,16.83,9.35,12.74,18.83,23.62,1.49,1.49,1.62,1.45,0.0433,297.58,418.17,1185.4,0.0,0.0,86.98,153763.36,0.0
stage2,gate_dtau_-0.05__beta_1.0__single,bright_robotics_doc_level,Edge-RAG,v7,"Gate d_tau=-0.05 (beta=1.0, single)","delta_tau=-0.05, beta=1.0, gate=single",101,14.85,23.76,29.7,37.62,7.92,8.91,13.86,16.83,9.35,12.74,18.83,23.62,1.49,1.49,1.62,1.45,0.0433,226.06,302.53,805.2,0.0,0.0,86.98,102750.99,0.0
stage2,gate_dtau_+0.00__beta_1.0__single,bright_robotics_doc_level,Edge-RAG,v7,"Gate d_tau=+0.00 (beta=1.0, single)","delta_tau=0.0, beta=1.0, gate=single",101,14.85,23.76,29.7,37.62,7.92,8.91,13.86,16.83,9.35,12.74,18.83,23.62,1.49,1.49,1.62,1.45,0.0433,143.9,185.11,423.57,0.0,0.0,86.98,49926.7,0.0
