dataset,category,model_family,config_label,p,display_name,params,num_queries,strict_10,strict_20,strict_30,strict_50,complete_10,complete_20,complete_30,complete_50,doc_rec_10,doc_rec_20,doc_rec_30,doc_rec_50,prec_10,prec_20,prec_30,prec_50,mrr_10,latency_p50_ms,latency_mean_ms,latency_p95_ms,tti_s,vram_gb,avg_qaug_len,avg_anchors,avg_synonyms,avg_r_anchor
enterpriserag_doc_level,Edge-RAG,v5b,v5b_r3-5_c-1,0.7,"Schema 5b (High-Floor Safe [3,5], c=-1) (p=0.70)","r in [3,5], c=-1, p=0.70",470,92.77,94.04,95.32,97.87,87.66,90.0,92.34,95.32,90.45,92.43,94.08,96.91,13.43,7.06,4.82,2.97,0.8132,43.65,45.1,59.9,1.736,0.09,58.6,16.03,50.72,4.17
enterpriserag_doc_level,Edge-RAG,v5b,v5b_r4-5_c-1,0.7,"Schema 5b (Heavy Booster [4,5], c=-1) (p=0.70)","r in [4,5], c=-1, p=0.70",470,92.13,94.68,95.74,97.87,86.81,90.43,92.34,95.53,89.78,93.09,94.48,96.85,13.38,7.1,4.82,2.96,0.8168,43.66,44.7,60.44,1.736,0.09,62.5,16.03,56.1,4.51
enterpriserag_doc_level,Edge-RAG,v6a,v6a_n3_r2-5_c-1,0.7,"Schema 6a (Centrality Fixed 3x, [2,5], c=-1) (p=0.70)","centrality, n=3, r in [2,5], c=-1, p=0.70",470,92.98,94.89,96.38,97.45,87.87,90.85,93.62,94.89,90.72,93.47,95.36,96.44,13.49,7.13,4.86,2.95,0.7998,70.27,71.31,85.03,1.736,0.09,50.6,15.07,41.3,3.0
enterpriserag_doc_level,Edge-RAG,v6a,v6a_n4_r2-5_c-1,0.7,"Schema 6a (Centrality Fixed 4x, [2,5], c=-1) (p=0.70)","centrality, n=4, r in [2,5], c=-1, p=0.70",470,92.98,94.89,96.6,97.66,87.87,90.85,93.62,95.32,90.62,93.49,95.39,96.73,13.45,7.14,4.87,2.97,0.8008,70.03,71.04,84.8,1.736,0.09,50.6,15.07,41.3,4.0
enterpriserag_doc_level,Edge-RAG,v6b,v6b_r2-4_c-1,0.7,"Schema 6b (Centrality Low-Floor [2,4], c=-1) (p=0.70)","centrality, r in [2,4], c=-1, p=0.70",470,92.34,94.47,96.81,97.87,87.02,90.64,93.4,95.32,89.88,93.08,95.44,96.97,13.3,7.1,4.86,2.98,0.7972,69.94,70.74,85.09,1.736,0.09,44.6,15.07,33.21,3.21
enterpriserag_doc_level,Edge-RAG,v6b,v6b_r3-5_c-1,0.7,"Schema 6b (Centrality High-Floor [3,5], c=-1) (p=0.70)","centrality, r in [3,5], c=-1, p=0.70",470,92.55,94.26,96.38,97.87,87.66,90.43,93.19,95.32,90.23,92.87,95.12,96.97,13.38,7.09,4.85,2.98,0.8043,70.36,71.53,85.16,1.736,0.09,55.9,15.07,48.27,4.21
enterpriserag_doc_level,Edge-RAG,v6b,v6b_r4-5_c-1,0.7,"Schema 6b (Centrality Heavy Booster [4,5], c=-1) (p=0.70)","centrality, r in [4,5], c=-1, p=0.70",470,92.13,94.89,95.96,97.66,86.81,90.85,92.77,95.11,89.66,93.47,94.86,96.68,13.34,7.1,4.83,2.96,0.8038,70.27,70.91,84.65,1.736,0.09,59.6,15.07,53.16,4.54
enterpriserag_doc_level,Edge-RAG,v6b,v6b_r2-5_c-1,0.7,"Schema 6b (Centrality Full Dynamic [2,5], c=-1) (p=0.70)","centrality, r in [2,5], c=-1, p=0.70",470,91.91,94.47,96.6,98.09,86.81,90.64,92.98,95.53,89.47,93.02,95.36,97.07,13.28,7.06,4.84,2.97,0.7925,69.85,71.03,84.49,1.736,0.09,50.6,15.07,41.3,3.76
enterpriserag_doc_level,Edge-RAG,v1,v1_baseline,0.75,"Schema 1 Baseline (R=3, C_exp=2) (p=0.75)","R=3, C_exp=2, p=0.75",470,93.19,94.89,96.81,98.09,87.87,91.28,94.04,95.74,90.95,93.56,95.63,97.24,13.55,7.17,4.88,2.99,0.8173,44.11,45.72,61.87,1.736,0.09,46.9,16.97,33.93,3.0
enterpriserag_doc_level,Edge-RAG,v5a,v5a_n3_r2-5_c-1,0.75,"Schema 5a (Fixed 3x, [2,5], c=-1) (p=0.75)","n=3, r in [2,5], c=-1, p=0.75",470,93.19,94.89,96.81,98.09,87.87,91.28,94.04,95.74,90.95,93.56,95.63,97.24,13.55,7.17,4.88,2.99,0.8173,44.41,45.57,61.29,1.736,0.09,46.9,16.97,33.93,3.0
enterpriserag_doc_level,Edge-RAG,v5a,v5a_n4_r2-5_c-1,0.75,"Schema 5a (Fixed 4x, [2,5], c=-1) (p=0.75)","n=4, r in [2,5], c=-1, p=0.75",470,92.98,95.11,96.81,98.09,87.66,91.49,94.04,95.74,90.77,93.8,95.63,97.24,13.55,7.19,4.88,2.99,0.8222,44.31,45.71,60.89,1.736,0.09,46.9,16.97,33.93,3.0
enterpriserag_doc_level,Edge-RAG,v5b,v5b_r2-5_c-1,0.75,"Schema 5b (Dynamic Contrast [2,5], c=-1) (p=0.75)","r in [2,5], c=-1, p=0.75",470,92.13,94.68,97.23,98.51,86.81,90.64,94.04,96.17,89.73,93.09,95.95,97.61,13.32,7.1,4.87,2.99,0.8113,44.9,45.88,60.94,1.736,0.09,55.1,16.97,44.81,3.66
enterpriserag_doc_level,Edge-RAG,v5b,v5b_r3-5_c-1,0.75,"Schema 5b (High-Floor Safe [3,5], c=-1) (p=0.75)","r in [3,5], c=-1, p=0.75",470,92.77,95.11,96.81,98.09,87.66,91.28,93.62,95.74,90.54,93.65,95.55,97.24,13.47,7.14,4.87,2.99,0.8229,44.89,46.57,62.75,1.736,0.09,61.1,16.97,52.93,4.13
enterpriserag_doc_level,Edge-RAG,v5b,v5b_r4-5_c-1,0.75,"Schema 5b (Heavy Booster [4,5], c=-1) (p=0.75)","r in [4,5], c=-1, p=0.75",470,92.55,95.11,96.81,98.3,87.45,91.28,93.83,96.17,90.28,93.68,95.6,97.43,13.4,7.15,4.87,2.99,0.8217,44.6,45.86,61.24,1.736,0.09,65.4,16.97,58.91,4.48
enterpriserag_doc_level,Edge-RAG,v6a,v6a_n3_r2-5_c-1,0.75,"Schema 6a (Centrality Fixed 3x, [2,5], c=-1) (p=0.75)","centrality, n=3, r in [2,5], c=-1, p=0.75",470,92.77,95.11,96.6,97.66,87.45,91.49,94.04,95.11,90.57,93.84,95.67,96.66,13.51,7.16,4.87,2.96,0.8066,71.31,72.78,87.7,1.736,0.09,52.8,15.96,43.0,3.0
enterpriserag_doc_level,Edge-RAG,v6a,v6a_n4_r2-5_c-1,0.75,"Schema 6a (Centrality Fixed 4x, [2,5], c=-1) (p=0.75)","centrality, n=4, r in [2,5], c=-1, p=0.75",470,93.19,95.11,96.81,97.87,87.87,91.28,94.26,95.32,90.98,93.81,95.73,96.9,13.55,7.16,4.89,2.97,0.8082,71.35,72.12,86.83,1.736,0.09,52.8,15.96,43.0,4.0
enterpriserag_doc_level,Edge-RAG,v6b,v6b_r2-4_c-1,0.75,"Schema 6b (Centrality Low-Floor [2,4], c=-1) (p=0.75)","centrality, r in [2,4], c=-1, p=0.75",470,91.91,94.68,97.02,98.09,86.81,90.85,94.04,95.53,89.69,93.3,95.87,97.18,13.36,7.11,4.88,2.98,0.8058,71.03,71.96,86.89,1.736,0.09,46.6,15.96,34.56,3.17
enterpriserag_doc_level,Edge-RAG,v6b,v6b_r3-5_c-1,0.75,"Schema 6b (Centrality High-Floor [3,5], c=-1) (p=0.75)","centrality, r in [3,5], c=-1, p=0.75",470,92.77,94.68,97.23,97.87,87.66,90.85,94.26,95.32,90.57,93.33,96.08,96.97,13.47,7.12,4.89,2.98,0.8096,71.14,72.67,87.46,1.736,0.09,58.5,15.96,50.52,4.17
enterpriserag_doc_level,Edge-RAG,v6b,v6b_r4-5_c-1,0.75,"Schema 6b (Centrality Heavy Booster [4,5], c=-1) (p=0.75)","centrality, r in [4,5], c=-1, p=0.75",470,92.55,95.11,96.6,98.3,87.66,91.06,93.62,95.74,90.3,93.71,95.54,97.3,13.43,7.12,4.86,2.97,0.8124,71.2,72.27,87.4,1.736,0.09,62.4,15.96,55.84,4.51
enterpriserag_doc_level,Edge-RAG,v6b,v6b_r2-5_c-1,0.75,"Schema 6b (Centrality Full Dynamic [2,5], c=-1) (p=0.75)","centrality, r in [2,5], c=-1, p=0.75",470,92.13,94.89,96.81,98.3,87.02,91.06,93.4,95.74,89.78,93.4,95.68,97.32,13.36,7.07,4.85,2.97,0.803,71.01,72.04,86.85,1.736,0.09,52.8,15.96,43.0,3.71
enterpriserag_doc_level,Edge-RAG,v1,v1_baseline,0.8,"Schema 1 Baseline (R=3, C_exp=2) (p=0.80)","R=3, C_exp=2, p=0.80",470,92.55,95.32,97.02,98.3,87.23,91.7,94.04,96.17,90.26,93.89,95.8,97.45,13.45,7.16,4.87,2.99,0.8224,45.38,46.94,63.14,1.736,0.09,49.5,17.98,35.95,3.0
enterpriserag_doc_level,Edge-RAG,v5a,v5a_n3_r2-5_c-1,0.8,"Schema 5a (Fixed 3x, [2,5], c=-1) (p=0.80)","n=3, r in [2,5], c=-1, p=0.80",470,92.55,95.32,97.02,98.3,87.23,91.7,94.04,96.17,90.26,93.89,95.8,97.45,13.45,7.16,4.87,2.99,0.8224,45.46,46.55,62.97,1.736,0.09,49.5,17.98,35.95,3.0
enterpriserag_doc_level,Edge-RAG,v5a,v5a_n4_r2-5_c-1,0.8,"Schema 5a (Fixed 4x, [2,5], c=-1) (p=0.80)","n=4, r in [2,5], c=-1, p=0.80",470,92.77,95.53,97.02,98.3,87.45,91.91,94.04,96.17,90.48,94.14,95.83,97.45,13.47,7.18,4.88,2.99,0.8254,46.08,47.37,63.43,1.736,0.09,49.5,17.98,35.95,3.0
enterpriserag_doc_level,Edge-RAG,v5b,v5b_r2-5_c-1,0.8,"Schema 5b (Dynamic Contrast [2,5], c=-1) (p=0.80)","r in [2,5], c=-1, p=0.80",470,92.77,94.89,96.81,98.3,87.66,91.06,93.62,95.96,90.36,93.44,95.55,97.35,13.36,7.09,4.87,2.98,0.8166,46.04,47.04,62.97,1.736,0.09,57.3,17.98,46.43,3.6
enterpriserag_doc_level,Edge-RAG,v5b,v5b_r3-5_c-1,0.8,"Schema 5b (High-Floor Safe [3,5], c=-1) (p=0.80)","r in [3,5], c=-1, p=0.80",470,93.19,95.53,96.6,98.3,88.09,91.7,93.4,95.96,90.93,94.07,95.34,97.4,13.47,7.16,4.86,2.99,0.8246,46.25,47.81,64.15,1.736,0.09,63.7,17.98,55.14,4.08
enterpriserag_doc_level,Edge-RAG,v5b,v5b_r4-5_c-1,0.8,"Schema 5b (Heavy Booster [4,5], c=-1) (p=0.80)","r in [4,5], c=-1, p=0.80",470,93.19,95.32,96.81,98.51,88.09,91.28,93.83,96.17,90.84,93.75,95.65,97.54,13.43,7.11,4.88,2.98,0.8295,46.37,47.38,63.79,1.736,0.09,68.5,17.98,61.94,4.45
enterpriserag_doc_level,Edge-RAG,v6a,v6a_n3_r2-5_c-1,0.8,"Schema 6a (Centrality Fixed 3x, [2,5], c=-1) (p=0.80)","centrality, n=3, r in [2,5], c=-1, p=0.80",470,92.77,95.32,96.6,98.09,87.66,91.7,94.04,95.96,90.63,94.1,95.64,97.24,13.55,7.17,4.87,2.99,0.8112,72.53,73.76,90.22,1.736,0.09,55.1,16.9,44.7,3.0
enterpriserag_doc_level,Edge-RAG,v6a,v6a_n4_r2-5_c-1,0.8,"Schema 6a (Centrality Fixed 4x, [2,5], c=-1) (p=0.80)","centrality, n=4, r in [2,5], c=-1, p=0.80",470,92.77,95.32,96.81,98.09,87.45,91.91,94.26,95.96,90.59,94.13,95.87,97.26,13.53,7.18,4.87,2.99,0.8147,71.85,73.23,89.91,1.736,0.09,55.1,16.9,44.7,4.0
enterpriserag_doc_level,Edge-RAG,v6b,v6b_r2-4_c-1,0.8,"Schema 6b (Centrality Low-Floor [2,4], c=-1) (p=0.80)","centrality, r in [2,4], c=-1, p=0.80",470,92.13,94.47,96.81,98.51,87.02,90.64,94.04,96.17,89.89,93.12,95.85,97.61,13.38,7.11,4.87,2.99,0.8135,72.37,73.91,89.81,1.736,0.09,48.5,16.9,35.81,3.13
enterpriserag_doc_level,Edge-RAG,v6b,v6b_r3-5_c-1,0.8,"Schema 6b (Centrality High-Floor [3,5], c=-1) (p=0.80)","centrality, r in [3,5], c=-1, p=0.80",470,92.98,95.11,96.6,98.3,87.87,91.49,93.83,95.96,90.77,93.87,95.63,97.43,13.49,7.15,4.87,2.99,0.8161,72.56,73.31,89.53,1.736,0.09,61.0,16.9,52.71,4.13
enterpriserag_doc_level,Edge-RAG,v6b,v6b_r4-5_c-1,0.8,"Schema 6b (Centrality Heavy Booster [4,5], c=-1) (p=0.80)","centrality, r in [4,5], c=-1, p=0.80",470,92.77,95.53,96.6,98.72,87.87,91.91,93.62,96.38,90.54,94.26,95.54,97.82,13.47,7.16,4.86,2.99,0.8151,72.68,73.56,90.12,1.736,0.09,65.3,16.9,58.68,4.48
enterpriserag_doc_level,Edge-RAG,v6b,v6b_r2-5_c-1,0.8,"Schema 6b (Centrality Full Dynamic [2,5], c=-1) (p=0.80)","centrality, r in [2,5], c=-1, p=0.80",470,91.91,95.11,96.6,98.51,87.02,91.28,93.4,96.17,89.62,93.63,95.49,97.59,13.36,7.1,4.85,2.99,0.806,72.2,73.91,90.07,1.736,0.09,55.1,16.9,44.7,3.66
enterpriserag_doc_level,Edge-RAG,v1,v1_baseline,0.9,"Schema 1 Baseline (R=3, C_exp=2) (p=0.90)","R=3, C_exp=2, p=0.90",470,93.19,95.11,97.02,97.87,87.87,91.49,94.47,95.53,90.84,93.65,95.88,96.93,13.49,7.16,4.89,2.97,0.8295,47.9,49.06,67.47,1.736,0.09,53.6,19.65,39.29,3.0
enterpriserag_doc_level,Edge-RAG,v5a,v5a_n3_r2-5_c-1,0.9,"Schema 5a (Fixed 3x, [2,5], c=-1) (p=0.90)","n=3, r in [2,5], c=-1, p=0.90",470,93.19,95.11,97.02,97.87,87.87,91.49,94.47,95.53,90.84,93.65,95.88,96.93,13.49,7.16,4.89,2.97,0.8295,48.01,49.46,68.21,1.736,0.09,53.6,19.65,39.29,3.0
enterpriserag_doc_level,Edge-RAG,v5a,v5a_n4_r2-5_c-1,0.9,"Schema 5a (Fixed 4x, [2,5], c=-1) (p=0.90)","n=4, r in [2,5], c=-1, p=0.90",470,93.4,95.53,96.81,97.87,88.09,91.91,94.26,95.53,91.13,94.08,95.67,96.97,13.55,7.18,4.89,2.97,0.8317,48.19,49.39,67.64,1.736,0.09,53.6,19.65,39.29,3.0
enterpriserag_doc_level,Edge-RAG,v5b,v5b_r2-5_c-1,0.9,"Schema 5b (Dynamic Contrast [2,5], c=-1) (p=0.90)","r in [2,5], c=-1, p=0.90",470,92.77,95.11,97.23,97.87,87.66,91.49,94.04,95.53,90.43,93.79,95.98,96.9,13.4,7.12,4.88,2.97,0.8209,48.56,49.78,68.35,1.736,0.09,60.6,19.65,48.71,3.5
enterpriserag_doc_level,Edge-RAG,v5b,v5b_r3-5_c-1,0.9,"Schema 5b (High-Floor Safe [3,5], c=-1) (p=0.90)","r in [3,5], c=-1, p=0.90",470,93.83,95.96,96.6,97.87,88.72,92.13,93.83,95.53,91.59,94.48,95.4,96.93,13.55,7.18,4.87,2.97,0.8298,49.09,50.23,68.5,1.736,0.09,67.6,19.65,58.6,3.99
enterpriserag_doc_level,Edge-RAG,v5b,v5b_r4-5_c-1,0.9,"Schema 5b (Heavy Booster [4,5], c=-1) (p=0.90)","r in [4,5], c=-1, p=0.90",470,93.83,95.11,97.02,97.87,88.51,91.28,94.26,95.53,91.36,93.63,95.86,96.94,13.47,7.13,4.89,2.97,0.8368,48.94,50.17,68.71,1.736,0.09,73.3,19.65,66.95,4.42
enterpriserag_doc_level,Edge-RAG,v6a,v6a_n3_r2-5_c-1,0.9,"Schema 6a (Centrality Fixed 3x, [2,5], c=-1) (p=0.90)","centrality, n=3, r in [2,5], c=-1, p=0.90",470,92.98,95.32,96.6,97.87,87.66,91.28,94.04,95.53,90.58,93.75,95.43,96.9,13.43,7.14,4.87,2.97,0.8213,74.41,75.64,93.62,1.736,0.09,59.3,18.86,47.65,3.0
enterpriserag_doc_level,Edge-RAG,v6a,v6a_n4_r2-5_c-1,0.9,"Schema 6a (Centrality Fixed 4x, [2,5], c=-1) (p=0.90)","centrality, n=4, r in [2,5], c=-1, p=0.90",470,93.4,95.53,96.6,97.66,88.09,91.49,94.04,95.53,91.11,94.0,95.46,96.76,13.53,7.16,4.88,2.97,0.8211,74.76,76.0,93.87,1.736,0.09,59.3,18.86,47.65,4.0
enterpriserag_doc_level,Edge-RAG,v6b,v6b_r2-4_c-1,0.9,"Schema 6b (Centrality Low-Floor [2,4], c=-1) (p=0.90)","centrality, r in [2,4], c=-1, p=0.90",470,93.62,95.74,96.6,98.09,88.51,91.91,93.62,95.53,91.45,94.24,95.32,97.15,13.57,7.16,4.86,2.98,0.8185,74.51,75.79,93.29,1.736,0.09,52.2,18.86,38.03,3.02
enterpriserag_doc_level,Edge-RAG,v6b,v6b_r3-5_c-1,0.9,"Schema 6b (Centrality High-Floor [3,5], c=-1) (p=0.90)","centrality, r in [3,5], c=-1, p=0.90",470,93.62,95.96,96.38,97.87,88.51,92.13,93.4,95.53,91.38,94.45,95.15,96.97,13.53,7.17,4.86,2.98,0.8245,74.72,76.03,93.75,1.736,0.09,66.0,18.86,56.89,4.02
enterpriserag_doc_level,Edge-RAG,v6b,v6b_r4-5_c-1,0.9,"Schema 6b (Centrality Heavy Booster [4,5], c=-1) (p=0.90)","centrality, r in [4,5], c=-1, p=0.90",470,93.83,95.32,97.23,98.09,88.51,91.49,94.04,95.74,91.37,93.84,95.99,97.12,13.47,7.14,4.88,2.97,0.8283,74.69,76.25,94.0,1.736,0.09,71.3,18.86,64.54,4.43
enterpriserag_doc_level,Edge-RAG,v6b,v6b_r2-5_c-1,0.9,"Schema 6b (Centrality Full Dynamic [2,5], c=-1) (p=0.90)","centrality, r in [2,5], c=-1, p=0.90",470,92.34,95.32,97.23,98.09,87.23,91.7,93.83,95.74,89.98,93.98,95.94,97.14,13.34,7.13,4.87,2.97,0.8156,75.2,76.14,94.3,1.736,0.09,59.3,18.86,47.65,3.54
enterpriserag_doc_level,Edge-RAG,v1,v1_baseline,1.0,"Schema 1 Baseline (R=3, C_exp=2) (p=1.00)","R=3, C_exp=2, p=1.00",470,93.4,95.32,96.81,97.87,88.09,91.91,94.26,95.53,91.06,93.97,95.67,96.93,13.51,7.18,4.89,2.97,0.8321,48.8,50.61,69.93,1.736,0.09,55.1,20.29,40.59,3.0
enterpriserag_doc_level,Edge-RAG,v5a,v5a_n3_r2-5_c-1,1.0,"Schema 5a (Fixed 3x, [2,5], c=-1) (p=1.00)","n=3, r in [2,5], c=-1, p=1.00",470,93.4,95.32,96.81,97.87,88.09,91.91,94.26,95.53,91.06,93.97,95.67,96.93,13.51,7.18,4.89,2.97,0.8321,48.85,50.5,69.19,1.736,0.09,55.1,20.29,40.59,3.0
enterpriserag_doc_level,Edge-RAG,v5a,v5a_n4_r2-5_c-1,1.0,"Schema 5a (Fixed 4x, [2,5], c=-1) (p=1.00)","n=4, r in [2,5], c=-1, p=1.00",470,93.4,95.53,97.02,97.66,88.09,92.13,94.47,95.32,91.09,94.18,95.88,96.75,13.53,7.19,4.89,2.97,0.8323,48.4,50.06,69.02,1.736,0.09,55.1,20.29,40.59,3.0
enterpriserag_doc_level,Edge-RAG,v5b,v5b_r2-5_c-1,1.0,"Schema 5b (Dynamic Contrast [2,5], c=-1) (p=1.00)","r in [2,5], c=-1, p=1.00",470,92.77,95.32,97.23,97.87,87.66,91.7,94.26,95.53,90.43,94.0,96.0,96.9,13.4,7.13,4.89,2.97,0.8221,49.47,51.29,70.33,1.736,0.09,61.7,20.29,49.43,3.45
enterpriserag_doc_level,Edge-RAG,v5b,v5b_r3-5_c-1,1.0,"Schema 5b (High-Floor Safe [3,5], c=-1) (p=1.00)","r in [3,5], c=-1, p=1.00",470,93.83,95.96,96.81,97.87,88.72,92.13,94.04,95.53,91.59,94.48,95.62,96.93,13.55,7.18,4.88,2.97,0.8311,49.67,51.5,71.39,1.736,0.09,69.0,20.29,59.9,3.96
enterpriserag_doc_level,Edge-RAG,v5b,v5b_r4-5_c-1,1.0,"Schema 5b (Heavy Booster [4,5], c=-1) (p=1.00)","r in [4,5], c=-1, p=1.00",470,93.62,95.11,97.23,97.87,88.51,91.28,94.68,95.53,91.25,93.63,96.1,96.94,13.47,7.13,4.9,2.97,0.8381,49.56,51.4,70.45,1.736,0.09,74.9,20.29,68.89,4.4
enterpriserag_doc_level,Edge-RAG,v6a,v6a_n3_r2-5_c-1,1.0,"Schema 6a (Centrality Fixed 3x, [2,5], c=-1) (p=1.00)","centrality, n=3, r in [2,5], c=-1, p=1.00",470,93.19,95.32,96.38,97.66,87.87,91.7,93.83,95.32,90.88,93.91,95.24,96.69,13.51,7.16,4.87,2.96,0.8255,77.06,78.49,98.98,1.736,0.09,61.4,20.08,49.01,3.0
enterpriserag_doc_level,Edge-RAG,v6a,v6a_n4_r2-5_c-1,1.0,"Schema 6a (Centrality Fixed 4x, [2,5], c=-1) (p=1.00)","centrality, n=4, r in [2,5], c=-1, p=1.00",470,93.62,95.53,96.38,97.66,88.3,92.13,93.83,95.32,91.37,94.18,95.24,96.75,13.6,7.19,4.87,2.97,0.8258,76.75,78.49,97.92,1.736,0.09,61.4,20.08,49.01,4.0
enterpriserag_doc_level,Edge-RAG,v6b,v6b_r2-4_c-1,1.0,"Schema 6b (Centrality Low-Floor [2,4], c=-1) (p=1.00)","centrality, r in [2,4], c=-1, p=1.00",470,93.62,95.53,96.6,97.87,88.51,91.7,93.83,95.53,91.47,94.02,95.36,96.89,13.6,7.15,4.87,2.97,0.8217,76.51,78.13,98.37,1.736,0.09,54.3,20.08,39.27,2.96
enterpriserag_doc_level,Edge-RAG,v6b,v6b_r3-5_c-1,1.0,"Schema 6b (Centrality High-Floor [3,5], c=-1) (p=1.00)","centrality, r in [3,5], c=-1, p=1.00",470,93.62,95.96,96.38,97.87,88.51,92.13,93.62,95.53,91.38,94.48,95.19,96.93,13.53,7.18,4.87,2.97,0.8263,76.85,78.61,97.91,1.736,0.09,68.6,20.08,59.34,3.96
enterpriserag_doc_level,Edge-RAG,v6b,v6b_r4-5_c-1,1.0,"Schema 6b (Centrality Heavy Booster [4,5], c=-1) (p=1.00)","centrality, r in [4,5], c=-1, p=1.00",470,93.4,95.11,97.02,98.09,88.3,91.28,94.47,95.74,91.04,93.63,95.88,97.15,13.45,7.13,4.89,2.97,0.8334,77.24,78.81,97.72,1.736,0.09,74.5,20.08,68.2,4.4
enterpriserag_doc_level,Edge-RAG,v6b,v6b_r2-5_c-1,1.0,"Schema 6b (Centrality Full Dynamic [2,5], c=-1) (p=1.00)","centrality, r in [2,5], c=-1, p=1.00",470,92.34,95.32,96.81,98.09,87.23,91.7,93.83,95.74,90.0,94.0,95.57,97.12,13.36,7.13,4.87,2.97,0.8171,76.12,78.06,98.39,1.736,0.09,61.4,20.08,49.01,3.46
liverag_doc_level,Baseline,BM25_Lucene,bm25_baseline,-,BM25 (Lucene Baseline),"k1=1.5, b=0.75",895,94.75,95.53,96.65,96.98,92.96,94.19,95.42,96.2,93.85,94.86,96.03,96.59,10.79,5.46,3.69,2.23,0.8851,0.14,0.14,0.23,0.666,0.0,15.3,0.0,0.0,0.0
liverag_doc_level,Baseline,Dense_BGE_Small,dense_bge_small,-,Dense (bge-small-en-v1.5),"dim=384, cosine",895,96.76,97.88,97.99,98.55,95.64,97.32,97.65,98.32,96.2,97.6,97.82,98.44,11.08,5.63,3.77,2.27,0.9025,12.61,12.76,13.76,1.841,1.6,15.3,0.0,0.0,0.0
liverag_doc_level,Baseline,Dense_BGE_Large,dense_bge_large,-,Dense (bge-large-en-v1.5),"dim=1024, cosine",895,97.43,98.66,98.88,98.99,96.31,97.77,98.21,98.66,96.87,98.21,98.55,98.83,11.16,5.65,3.78,2.28,0.9236,24.19,24.33,25.41,11.998,2.6,15.3,0.0,0.0,0.0
liverag_doc_level,Baseline,SPLADE_v3,splade_v3,-,SPLADE-v3 (DistilBERT),"sparse neural, distilbert",895,95.75,96.98,98.1,98.55,94.64,96.31,97.43,97.88,95.2,96.65,97.77,98.21,10.98,5.58,3.76,2.26,0.9107,6.96,6.95,7.76,10.794,4.12,15.3,0.0,0.0,0.0
liverag_doc_level,Edge-RAG,v1,v1_baseline,0.45,"Schema 1 Baseline (R=3, C_exp=2) (p=0.45)","R=3, C_exp=2, p=0.45",895,94.75,96.2,96.42,97.32,93.41,94.75,95.2,96.31,94.08,95.47,95.81,96.82,10.84,5.5,3.68,2.23,0.882,28.75,28.88,32.81,1.421,0.09,16.7,5.33,10.5,3.0
liverag_doc_level,Edge-RAG,v5a,v5a_n3_r2-5_c-1,0.45,"Schema 5a (Fixed 3x, [2,5], c=-1) (p=0.45)","n=3, r in [2,5], c=-1, p=0.45",895,94.75,96.2,96.42,97.32,93.41,94.75,95.2,96.31,94.08,95.47,95.81,96.82,10.84,5.5,3.68,2.23,0.882,28.85,29.03,32.93,1.421,0.09,16.7,5.33,10.5,3.0
liverag_doc_level,Edge-RAG,v5a,v5a_n4_r2-5_c-1,0.45,"Schema 5a (Fixed 4x, [2,5], c=-1) (p=0.45)","n=4, r in [2,5], c=-1, p=0.45",895,94.75,96.31,96.31,97.32,93.3,94.97,95.31,96.31,94.02,95.64,95.81,96.82,10.83,5.51,3.68,2.23,0.8868,29.05,29.1,33.15,1.421,0.09,16.7,5.33,10.5,3.0
liverag_doc_level,Edge-RAG,v5b,v5b_r2-5_c-1,0.45,"Schema 5b (Dynamic Contrast [2,5], c=-1) (p=0.45)","r in [2,5], c=-1, p=0.45",895,94.97,96.2,96.65,97.32,93.41,94.97,95.64,96.54,94.19,95.59,96.15,96.93,10.84,5.51,3.69,2.23,0.8911,28.58,28.72,32.89,1.421,0.09,23.0,5.33,17.11,4.33
liverag_doc_level,Edge-RAG,v5b,v5b_r3-5_c-1,0.45,"Schema 5b (High-Floor Safe [3,5], c=-1) (p=0.45)","r in [3,5], c=-1, p=0.45",895,94.75,96.09,96.54,97.32,93.3,94.86,95.53,96.54,94.02,95.47,96.03,96.93,10.82,5.5,3.69,2.23,0.8928,29.09,29.29,33.58,1.421,0.09,24.0,5.33,18.22,4.53
liverag_doc_level,Edge-RAG,v5b,v5b_r4-5_c-1,0.45,"Schema 5b (Heavy Booster [4,5], c=-1) (p=0.45)","r in [4,5], c=-1, p=0.45",895,94.64,95.87,96.42,97.21,93.18,94.75,95.42,96.42,93.91,95.31,95.92,96.82,10.8,5.49,3.69,2.23,0.8888,28.67,29.03,32.92,1.421,0.09,25.8,5.33,20.18,4.88
liverag_doc_level,Edge-RAG,v6a,v6a_n3_r2-5_c-1,0.45,"Schema 6a (Centrality Fixed 3x, [2,5], c=-1) (p=0.45)","centrality, n=3, r in [2,5], c=-1, p=0.45",895,95.42,97.21,97.54,98.32,93.97,95.98,96.42,97.43,94.69,96.59,96.98,97.88,10.89,5.56,3.72,2.25,0.8876,55.37,55.28,60.37,1.421,0.09,22.7,5.25,16.83,3.0
liverag_doc_level,Edge-RAG,v6a,v6a_n4_r2-5_c-1,0.45,"Schema 6a (Centrality Fixed 4x, [2,5], c=-1) (p=0.45)","centrality, n=4, r in [2,5], c=-1, p=0.45",895,95.2,97.09,97.54,98.21,93.74,95.87,96.42,97.32,94.47,96.48,96.98,97.77,10.87,5.56,3.72,2.25,0.892,55.69,55.61,60.85,1.421,0.09,22.7,5.25,16.83,4.0
